Customer ID,Recency,Frequency,Monetary,Churn,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
13389.0,11,3,196.09,0,8.411764705882353,24,1,7.065908209390313,429,50,3,196.09,3.844901960784314,15.0,0.42,3.4591775742502837,0.4570862470862471,3,3,221,233,221,110.5,0.013574660633484163,0.8622446396812877
13390.0,75,1,39.79,0,17.23076923076923,48,4,15.000854676505634,224,13,1,39.79,3.060769230769231,9.95,0.85,2.424082168362772,0.17763392857142857,1,1,0,75,0,0.0,1.0,0.8938947958228294
13391.0,204,1,14.95,1,4.0,4,4,0.0,4,1,1,14.95,14.95,14.95,14.95,0.0,3.7375,1,1,0,204,0,0.0,1.0,14.95
13394.0,2,8,253.89000000000001,0,15.432258064516128,96,1,12.417007270005113,2392,124,8,253.89000000000001,1.6380000000000001,10.75,0.06,1.6679345653489264,0.1061413043478261,8,8,308,310,308,44.0,0.025974025974025976,0.6139580862568021
13395.0,185,1,57.199999999999996,1,16.0,108,2,22.57432169523594,336,21,1,57.199999999999996,2.7238095238095235,15.95,0.08,3.6944248215256406,0.17023809523809522,1,1,0,185,0,0.0,1.0,0.58022220556603
13396.0,29,2,167.48,0,13.953488372093023,48,1,10.960868683796601,600,42,2,167.48,3.8948837209302325,25.0,0.42,4.354649607080111,0.2791333333333333,2,2,290,319,290,290.0,0.006896551724137931,0.7273834903744733
13397.0,73,5,152.0,0,11.31578947368421,48,4,8.517407495298512,430,28,5,152.0,4.0,15.95,0.85,2.8621840082876044,0.35348837209302325,5,5,266,339,266,66.5,0.018796992481203006,1.035683434920932
13398.0,192,1,89.17,1,10.807692307692308,48,1,10.178484094477843,281,26,1,89.17,3.4296153846153845,9.95,0.29,2.947028986310424,0.3173309608540925,1,1,0,192,0,0.0,1.0,0.8689106151767323
13402.0,127,2,77.21000000000001,1,12.282051282051283,24,2,6.1727274443769256,479,32,2,77.21000000000001,1.97974358974359,8.5,0.19,2.1342945181999493,0.1611899791231733,2,2,244,372,244,244.0,0.00819672131147541,0.6316392981730934
13403.0,18,1,8.75,0,14.666666666666666,36,4,18.475208614068027,44,3,1,8.75,2.9166666666666665,3.75,1.25,1.4433756729740643,0.19886363636363635,1,1,0,18,0,0.0,1.0,1.1937037349301733
13404.0,1,2,31.91,0,10.090909090909092,25,4,6.040770570954428,111,11,2,31.91,2.900909090909091,6.65,0.83,2.057306270565735,0.2874774774774775,2,2,211,213,211,211.0,0.009478672985781991,0.9488447784370312
13405.0,74,3,146.551,0,6.111111111111111,12,1,4.272752070552451,165,25,3,146.551,5.427814814814814,15.0,0.001,4.105517919515684,0.8881878787878787,3,3,243,318,243,121.5,0.012345679012345678,1.063127169540853
13408.0,2,62,1165.89,0,33.9581589958159,192,1,30.737652433241273,16232,234,62,1165.89,2.439100418410042,34.95,0.29,2.591376892607212,0.07182663873829473,58,13,371,374,371,6.081967213114754,0.16711590296495957,0.6791546783716542
13410.0,24,5,68.34,0,18.5,36,4,11.657138966697142,518,15,5,68.34,2.440714285714286,5.75,0.42,1.717441957769426,0.13193050193050193,5,5,267,291,267,66.75,0.018726591760299626,0.8981661149140834
13411.0,107,1,58.75,1,4.0,7,1,2.1962534944228786,72,17,1,58.75,3.263888888888889,9.95,1.25,2.333377100429859,0.8159722222222222,1,1,0,107,0,0.0,1.0,0.9791538102508686
13414.0,134,3,44.17,1,65.58333333333333,600,3,164.7836306419307,1574,23,3,44.17,1.8404166666666668,5.95,0.42,1.3641767039904125,0.028062261753494282,3,2,162,297,162,81.0,0.018518518518518517,0.7784598602804482
13416.0,44,2,103.65,0,7.473684210526316,16,4,4.937030383322342,142,11,2,103.65,5.455263157894737,8.5,4.25,1.674638828129326,0.7299295774647888,2,2,37,81,37,37.0,0.05405405405405406,2.039626098492787
13417.0,5,2,177.98,0,5.785714285714286,16,1,4.62967195747846,162,26,2,177.98,6.356428571428571,14.95,1.25,4.103021663662863,1.0986419753086418,2,2,200,205,200,200.0,0.01,1.2456205343376954
13418.0,12,18,893.2,0,12.888157894736842,80,1,11.387880386523177,3918,223,18,893.2,2.9381578947368423,125.0,0.06,7.459441349210654,0.2279734558448188,18,9,360,373,360,21.176470588235293,0.05,0.3473229228087267
13419.0,64,1,16.19,0,17.1875,25,10,6.635447736714281,275,16,1,16.19,1.011875,2.1,0.39,0.8119870175481052,0.05887272727272728,1,1,0,64,0,0.0,1.0,0.5584339127160091
13420.0,150,2,28.34,1,12.625,25,3,8.416607731995457,101,8,2,28.34,3.5425,12.75,0.42,4.550484275641126,0.28059405940594057,2,2,20,171,20,20.0,0.1,0.6382325981079935
13421.0,40,2,215.36,0,11.058823529411764,96,1,12.59170206836434,1128,88,2,215.36,2.111372549019608,12.75,0.19,1.639510334539177,0.19092198581560285,2,2,249,290,249,249.0,0.008032128514056224,0.7999106960830388
13422.0,64,1,384.89,0,10.440944881889763,36,2,6.379099731609999,1326,127,1,384.89,3.0306299212598424,15.95,0.39,2.7798363398301835,0.29026395173453995,1,1,0,64,0,0.0,1.0,0.8017886619387334
13425.0,108,3,205.46,1,14.397435897435898,96,1,14.577459689614338,1123,66,3,205.46,2.634102564102564,15.0,0.42,2.809305241050879,0.18295636687444347,3,3,186,295,186,93.0,0.016129032258064516,0.6914915968707959
13426.0,1,10,296.08,0,14.299363057324841,50,2,7.923079697907608,2245,103,10,296.08,1.8858598726114648,10.4,0.42,2.017838728462857,0.13188418708240535,10,9,358,360,358,39.77777777777778,0.027932960893854747,0.624904125864947
13427.0,19,3,47.85,0,18.79310344827586,48,2,12.64453385669879,545,25,3,47.85,1.6500000000000001,9.95,0.29,1.9418584618128805,0.08779816513761468,3,3,195,215,195,97.5,0.015384615384615385,0.5608699471500781
13428.0,10,1,133.43,0,2.1267605633802815,12,1,2.1309258716394934,151,70,1,133.43,1.8792957746478873,8.5,0.19,1.9172564654017332,0.8836423841059603,1,1,0,10,0,0.0,1.0,0.644199711933483
13429.0,11,4,81.79,0,20.746268656716417,72,1,13.266891215834647,1390,55,4,81.79,1.2207462686567165,12.75,0.19,1.7224967022291828,0.05884172661870504,4,3,64,75,64,21.333333333333332,0.0625,0.4483921937011598
13430.0,19,2,81.22,0,15.326530612244898,80,2,12.837749924704552,751,48,2,81.22,1.6575510204081632,12.75,0.06,2.2831488951776713,0.1081491344873502,2,2,67,86,67,67.0,0.029850746268656716,0.5048662346209135
13431.0,67,2,147.97,0,14.608695652173912,96,2,16.922671526511497,672,44,2,147.97,3.2167391304347825,12.75,0.39,2.89181223790959,0.2201934523809524,2,2,21,89,21,21.0,0.09523809523809523,0.8265401652990819
13434.0,74,2,16.52,0,30.0,96,12,34.9857113690718,300,9,2,16.52,1.652,2.55,0.55,0.733481803152304,0.05506666666666667,2,1,22,97,22,22.0,0.09090909090909091,0.9529952936315045
13435.0,5,7,296.46,0,21.07920792079208,144,1,27.574148461309495,2129,68,7,296.46,2.935247524752475,12.75,0.12,2.3553023559871904,0.13924847346171912,7,6,183,189,183,30.5,0.03825136612021858,0.8748086501101248
13436.0,2,1,69.96,0,6.333333333333333,25,1,6.637816362374457,76,12,1,69.96,5.829999999999999,16.95,0.42,5.384271707313981,0.9205263157894736,1,1,0,2,0,0.0,1.0,0.9131816857545405
13437.0,14,7,816.46,0,7.682634730538922,40,1,6.859247403621459,1283,143,7,816.46,4.8889820359281435,39.95,0.42,4.914050378881089,0.6363678877630554,7,4,175,190,175,29.166666666666668,0.04,0.8266723688027015
13439.0,255,1,93.17,1,4.481481481481482,36,1,5.3012662807008555,242,54,1,93.17,1.7253703703703704,6.35,0.21,1.2475798654254384,0.385,1,1,0,255,0,0.0,1.0,0.7676569793633472
13441.0,92,1,25.04,1,15.692307692307692,48,4,14.806443503784738,204,13,1,25.04,1.926153846153846,4.15,0.42,1.192703780363049,0.12274509803921568,1,1,0,92,0,0.0,1.0,0.8784377823414572
13447.0,23,3,185.25,0,9.898305084745763,25,1,6.143948284776508,584,55,3,185.25,3.139830508474576,16.65,0.29,2.9337897648895073,0.317208904109589,3,1,12,36,12,6.0,0.25,0.7981693725726514
13448.0,17,6,620.14,0,8.494845360824742,48,1,7.752149909173893,1648,137,6,620.14,3.19659793814433,16.95,0.14,2.5531660266791247,0.37629854368932036,6,4,357,374,357,71.4,0.01680672268907563,0.8996477828906712
13449.0,24,1,36.57,0,11.68421052631579,24,3,5.8123683409600035,222,19,1,36.57,1.924736842105263,6.95,0.42,1.8907299249556526,0.16472972972972974,1,1,0,24,0,0.0,1.0,0.6658307389732339
13450.0,27,6,109.35,0,27.91549295774648,144,4,26.027867745867667,1982,32,6,109.35,1.5401408450704224,3.75,0.36,1.1158372807099308,0.0551715438950555,6,5,191,218,191,38.2,0.031413612565445025,0.72791081767576
13451.0,26,5,886.87,0,4.914549653579677,31,1,5.043752630267441,2128,315,5,886.87,2.0481986143187068,10.95,0.18,1.8483240625200623,0.41676221804511276,5,5,308,334,308,77.0,0.016233766233766232,0.7190890395057639
13452.0,259,2,590.0,1,1.0,1,1,0.0,2,1,2,590.0,295.0,295.0,295.0,0.0,295.0,2,1,11,271,11,11.0,0.18181818181818182,295.0
13453.0,166,2,77.28999999999999,1,7.882352941176471,24,2,5.977900477395642,134,16,2,77.28999999999999,4.546470588235294,9.95,1.25,3.4164984654915163,0.5767910447761193,2,2,123,290,123,123.0,0.016260162601626018,1.0294287711768315
13455.0,25,2,212.72,0,7.695652173913044,24,2,4.90292232683684,354,42,2,212.72,4.624347826086956,12.75,0.65,3.7426417599063857,0.6009039548022599,2,2,341,366,341,341.0,0.005865102639296188,0.9750573752334681
13456.0,18,6,217.9,0,12.142857142857142,50,1,9.636719330093856,765,43,6,217.9,3.458730158730159,16.95,0.42,3.4657897168603777,0.2848366013071896,6,5,189,207,189,37.8,0.031746031746031744,0.7744946309656916
13458.0,7,14,930.26,0,14.418848167539267,60,1,9.67218382151357,5508,242,14,930.26,2.4352356020942407,12.75,0.19,2.078474814832865,0.16889251997095134,14,11,352,360,352,27.076923076923077,0.03977272727272727,0.7910526311148182
13460.0,29,2,18.02,0,16.823529411764707,25,4,8.368357769879696,286,16,2,18.02,1.06,4.25,0.39,1.199885411195586,0.063006993006993,2,2,20,50,20,20.0,0.1,0.4818432790205718
13461.0,39,3,42.35,0,43.333333333333336,100,10,30.74460553057673,1170,14,3,42.35,1.5685185185185186,2.08,0.72,0.6139074329101548,0.0361965811965812,3,3,124,164,124,62.0,0.024193548387096774,0.9718763830774407
13462.0,253,1,30.5,1,6.888888888888889,12,2,3.48010216963685,62,9,1,30.5,3.388888888888889,8.25,0.85,2.3148674068099693,0.49193548387096775,1,1,0,253,0,0.0,1.0,1.0223301486891607
13464.0,58,1,131.43,0,9.829268292682928,25,1,7.259140579381247,403,41,1,131.43,3.205609756097561,16.95,0.29,3.158950813783342,0.32612903225806456,1,1,0,58,0,0.0,1.0,0.7707736637504161
13466.0,184,1,48.31,1,15.235294117647058,50,2,15.254218317258614,259,17,1,48.31,2.841764705882353,12.75,0.29,3.381314898257255,0.18652509652509652,1,1,0,184,0,0.0,1.0,0.6486100113490393
13467.0,11,2,267.5,0,5.918367346938775,26,1,5.699834451182029,580,89,2,267.5,2.729591836734694,14.95,0.29,2.93340831930499,0.46120689655172414,2,1,25,36,25,25.0,0.08,0.6939507966508285
13468.0,2,37,1239.18,0,8.572847682119205,64,1,9.010495421682654,2589,184,37,1239.18,4.103245033112583,16.95,0.29,3.3457475463755837,0.47863267670915416,37,13,371,373,371,10.305555555555555,0.09973045822102426,0.9441977448816024
13470.0,99,2,16.5,1,10.0,10,10,0.0,100,7,2,16.5,1.65,1.65,1.65,0.0,0.165,2,2,15,115,15,15.0,0.13333333333333333,1.65
13471.0,1,4,624.17,0,6.232283464566929,48,1,6.326834522996915,1583,214,4,624.17,2.4573622047244092,16.95,0.39,2.5376962979640134,0.3942956411876184,4,3,46,47,46,15.333333333333334,0.08695652173913043,0.6946221489217858
13473.0,61,2,78.28999999999999,0,12.666666666666666,48,2,11.15496899741695,266,21,2,78.28999999999999,3.728095238095238,14.95,0.21,3.920578553029666,0.29432330827067665,2,2,272,333,272,272.0,0.007352941176470588,0.7576538404817865
13474.0,236,1,146.45,1,2.0806451612903225,7,1,1.3219259062192479,129,59,1,146.45,2.362096774193548,12.75,0.42,2.577850252615046,1.1352713178294573,1,1,0,236,0,0.0,1.0,0.6602000104579824
13475.0,191,4,248.42000000000002,1,11.767441860465116,72,1,9.33012126345085,1012,64,4,248.42000000000002,2.8886046511627907,24.95,0.29,3.762947894088512,0.24547430830039527,4,4,107,299,107,35.666666666666664,0.037383177570093455,0.6064741238819671
13476.0,179,2,510.14,1,7.189655172413793,48,1,7.565983190134236,417,56,2,510.14,8.79551724137931,125.0,0.55,22.442019811873884,1.223357314148681,2,2,102,281,102,102.0,0.0196078431372549,0.3752030461523709
13477.0,38,6,199.94,0,12.924050632911392,48,2,9.604715924867504,1021,57,6,199.94,2.530886075949367,12.75,0.19,2.5499865207654895,0.19582761998041137,6,6,253,292,253,50.6,0.023715415019762844,0.7129283621628028
13479.0,201,2,69.7,1,8.933333333333334,24,1,8.795020236041584,134,14,2,69.7,4.6466666666666665,9.95,0.85,3.3214920628852207,0.5201492537313434,2,2,33,235,33,33.0,0.06060606060606061,1.0752459102202643
13481.0,46,5,249.13,0,10.477064220183486,48,2,6.366283191294862,1142,98,5,249.13,2.2855963302752293,9.95,0.29,1.8754097977818176,0.2181523642732049,5,4,211,257,211,52.75,0.023696682464454975,0.794876727497559
13482.0,232,1,26.83,1,10.545454545454545,24,3,6.314485511324519,116,11,1,26.83,2.439090909090909,5.95,0.29,1.7561859499805512,0.23129310344827586,1,1,0,232,0,0.0,1.0,0.8849515066674366
13483.0,66,1,10.559999999999999,0,16.0,24,6,7.118052168020874,160,10,1,10.559999999999999,1.0559999999999998,2.1,0.42,0.6166972965366035,0.06599999999999999,1,1,0,66,0,0.0,1.0,0.6531835008707154
13484.0,241,1,60.0,1,5.5,10,2,3.8172540616821102,44,8,1,60.0,7.5,7.95,6.75,0.6210590034081191,1.3636363636363635,1,1,0,241,0,0.0,1.0,4.6266051909473855
13485.0,233,1,55.78,1,12.043478260869565,36,2,8.121118714189596,277,23,1,55.78,2.425217391304348,9.95,0.55,2.318284768697475,0.20137184115523465,1,1,0,233,0,0.0,1.0,0.730864757052276
13486.0,78,3,200.79,0,9.695652173913043,36,1,6.947924674966082,669,69,3,200.79,2.9099999999999997,12.75,0.19,2.7133206267467562,0.30013452914798205,3,3,76,155,76,38.0,0.039473684210526314,0.783665159167646
13487.0,58,3,151.34,0,7.794117647058823,25,2,6.80365058766785,265,26,3,151.34,4.451176470588235,9.95,0.42,3.2477943701756646,0.5710943396226416,3,3,295,353,295,147.5,0.010169491525423728,1.0478794599476244
13488.0,17,13,1463.04,0,10.706161137440759,96,1,10.125995330220864,4518,271,13,1463.04,3.4669194312796208,49.95,0.29,3.9705087402247465,0.3238247011952191,13,10,350,367,350,29.166666666666668,0.037142857142857144,0.6974979046355848
13489.0,105,4,19.84,1,40.0,288,4,75.35760897725744,560,11,4,19.84,1.417142857142857,3.75,0.55,1.0528673564745323,0.03542857142857143,4,3,189,295,189,63.0,0.021164021164021163,0.6903236357056067
13491.0,52,10,290.0,0,10.5,48,1,8.869975794117778,903,73,10,290.0,3.372093023255814,16.95,0.19,3.5710951084503217,0.3211517165005537,10,7,320,372,320,35.55555555555556,0.03125,0.7376991603220022
13492.0,136,3,225.08,1,8.16,24,2,5.6833448041857615,408,38,3,225.08,4.5016,7.95,0.55,2.960595885966202,0.5516666666666667,3,2,78,215,78,39.0,0.038461538461538464,1.1365966459619796
13493.0,275,2,103.17,1,47.5,144,1,55.50804317522693,380,6,2,103.17,12.89625,40.0,0.72,17.174003558119047,0.2715,2,2,11,287,11,11.0,0.18181818181818182,0.7095987385915711
13494.0,312,1,65.97,1,9.0,48,2,11.156638751671315,162,18,1,65.97,3.665,5.95,0.42,2.0936718378738064,0.4072222222222222,1,1,0,312,0,0.0,1.0,1.1846763949336176
13495.0,8,5,123.76,0,17.270833333333332,36,4,8.337915406942752,829,34,5,123.76,2.5783333333333336,5.95,0.42,1.5035522949156437,0.14928829915560918,5,4,360,368,360,90.0,0.013888888888888888,1.0298699725863762
13496.0,11,2,108.78999999999999,0,9.742857142857142,24,1,5.203747841377275,341,28,2,108.78999999999999,3.108285714285714,12.75,0.42,3.236825319855939,0.3190322580645161,2,2,349,360,349,349.0,0.0057306590257879654,0.7336355595588734
13497.0,283,2,56.5,1,8.578947368421053,24,3,5.188831911729954,163,19,2,56.5,2.973684210526316,6.95,0.85,1.979924831699751,0.34662576687116564,2,2,85,369,85,85.0,0.023529411764705882,0.9979057789958159
13499.0,18,5,89.53,0,32.5,192,2,42.08310593193008,1365,31,5,89.53,2.131666666666667,9.95,0.19,2.2515760514464422,0.0655897435897436,5,4,252,270,252,63.0,0.01984126984126984,0.6555795198818767
13500.0,23,3,235.76,0,9.36923076923077,48,1,8.73493208110621,609,60,3,235.76,3.627076923076923,12.75,0.29,2.8699192731879033,0.3871264367816092,3,2,99,123,99,49.5,0.030303030303030304,0.9372487297620202
13501.0,288,1,194.07,1,10.76923076923077,36,2,9.325519245629344,560,52,1,194.07,3.7321153846153843,9.95,0.42,2.8040246541239866,0.3465535714285714,1,1,0,288,0,0.0,1.0,0.9810965290588628
13502.0,17,3,32.36,0,14.666666666666666,24,2,7.324415254716885,264,17,3,32.36,1.7977777777777777,9.95,0.29,2.339420631030018,0.12257575757575757,3,3,307,324,307,153.5,0.009771986970684038,0.5383502039463856
13503.0,71,1,37.08,0,14.588235294117647,25,2,9.52010256988739,248,17,1,37.08,2.1811764705882353,11.95,0.42,3.020157037210443,0.14951612903225805,1,1,0,71,0,0.0,1.0,0.5425600170339956
13504.0,64,1,81.44,0,8.090909090909092,25,1,6.582148230226612,178,22,1,81.44,3.7018181818181817,12.75,0.39,3.7107317162696996,0.45752808988764043,1,1,0,64,0,0.0,1.0,0.7858265774365837
13505.0,73,4,708.86,0,11.56279069767442,60,2,8.909435910896962,2486,182,4,708.86,3.2970232558139534,40.0,0.21,5.706119806586624,0.2851407884151247,4,4,159,233,159,53.0,0.025157232704402517,0.4916439537175699
13506.0,316,2,74.39,1,12.461538461538462,48,1,11.377981435143122,324,26,2,74.39,2.8611538461538464,9.95,0.29,2.496820901743779,0.22959876543209876,2,2,53,370,53,53.0,0.03773584905660377,0.8182157240958664
13507.0,3,4,543.38,0,9.858024691358025,48,1,8.395404898104273,1597,146,4,543.38,3.3541975308641976,14.95,0.19,3.2472189206308806,0.3402504696305573,4,4,142,146,142,47.333333333333336,0.028169014084507043,0.7897397317032969
13508.0,244,1,62.31,1,2.0,4,1,0.9534625892455925,24,12,1,62.31,5.1925,12.75,1.25,3.31695951958197,2.59625,1,1,0,244,0,0.0,1.0,1.202814151128017
13509.0,9,7,60.03,0,25.136363636363637,120,1,21.61781232514425,1106,27,7,60.03,1.3643181818181818,15.0,0.21,2.189502861410976,0.054276672694394214,7,6,275,284,275,45.833333333333336,0.025454545454545455,0.4277526125857222
13510.0,1,4,274.38,0,12.052173913043479,48,1,8.933323656312712,1386,86,4,274.38,2.385913043478261,12.5,0.29,2.5223884864514354,0.19796536796536796,4,4,182,184,182,60.666666666666664,0.02197802197802198,0.6773565870588865
13512.0,261,1,62.03,1,9.533333333333333,24,1,8.683865718073019,143,15,1,62.03,4.1353333333333335,12.75,0.65,3.665183422942094,0.43377622377622377,1,1,0,261,0,0.0,1.0,0.8864245965114462
13513.0,127,1,36.85,1,10.9,48,1,13.641847382227967,109,10,1,36.85,3.685,12.5,1.25,3.5767808307346862,0.33807339449541285,1,1,0,127,0,0.0,1.0,0.805151073709699
13514.0,74,1,16.700000000000003,0,10.0,12,6,2.8284271247461903,40,4,1,16.700000000000003,4.175000000000001,6.65,2.95,1.744276354251241,0.4175000000000001,1,1,0,74,0,0.0,1.0,1.521348239411961
13515.0,73,4,127.76,0,11.542372881355933,25,2,6.941434895631189,681,50,4,127.76,2.1654237288135594,12.75,0.29,2.180836064001126,0.1876064610866373,4,4,175,248,175,58.333333333333336,0.022857142857142857,0.6807718742001766
13516.0,21,3,129.7,0,22.386363636363637,144,1,40.42576654094308,985,43,3,129.7,2.9477272727272723,15.0,0.55,2.8048014178649985,0.1316751269035533,3,3,217,239,217,108.5,0.013824884792626729,0.7747387968493086
13517.0,60,3,411.95,0,9.709219858156029,48,1,8.076897395032857,1369,125,3,411.95,2.921631205673759,12.75,0.29,2.570715471312961,0.3009130752373996,3,3,120,180,120,60.0,0.025,0.8182201099880602
13518.0,86,1,97.53999999999999,0,10.61111111111111,48,2,7.780113028109471,382,36,1,97.53999999999999,2.7094444444444443,11.95,0.29,2.732053068345117,0.2553403141361256,1,1,0,86,0,0.0,1.0,0.7259930110387947
13519.0,78,1,50.75,0,2.875,6,2,1.4577379737113252,23,8,1,50.75,6.34375,11.95,2.1,3.175400705872747,2.2065217391304346,1,1,0,78,0,0.0,1.0,1.5193152578332054
13520.0,59,6,423.1,0,17.731182795698924,96,1,17.706017022559845,1649,49,6,423.1,4.549462365591398,40.0,0.42,9.472728862324296,0.25657974530018196,6,6,312,372,312,62.4,0.019230769230769232,0.43441040299993977
13521.0,1,3,769.06,0,1.7177033492822966,10,1,1.2239506298871803,718,313,3,769.06,1.8398564593301434,14.95,0.12,1.935544706970108,1.0711142061281336,3,2,8,10,8,4.0,0.375,0.6267512993284071
13522.0,30,1,16.35,0,8.8,12,6,3.03315017762062,44,5,1,16.35,3.2700000000000005,5.95,1.25,1.8753666308218244,0.37159090909090914,1,1,0,30,0,0.0,1.0,1.1372462784216786
13523.0,33,5,1066.6299999999999,0,10.186046511627907,72,1,10.691321974623882,1752,157,5,1066.6299999999999,6.2013372093023245,165.0,0.29,17.74154472734901,0.6088070776255707,5,4,333,366,333,83.25,0.015015015015015015,0.3308871973745519
13524.0,41,5,93.56,0,12.0,48,1,10.403401810502624,324,17,5,93.56,3.4651851851851854,15.0,0.79,3.5593953358253363,0.28876543209876543,5,5,179,220,179,44.75,0.027932960893854747,0.7600098105021906
13525.0,15,2,23.41,0,65.66666666666667,160,2,74.73062736700841,394,5,2,23.41,3.901666666666667,11.95,1.06,4.121118375716313,0.059416243654822336,2,2,233,248,233,233.0,0.008583690987124463,0.7618778517536071
13527.0,34,7,610.11,0,7.755760368663594,48,1,8.811307786320596,1683,153,7,610.11,2.811566820276498,12.75,0.12,2.6393776161010933,0.36251336898395725,7,5,293,327,293,48.833333333333336,0.023890784982935155,0.772540559637931
13529.0,79,2,83.98,0,4.933333333333334,12,3,2.840187787218772,74,15,2,83.98,5.598666666666667,16.95,0.83,4.890773918697277,1.134864864864865,2,2,125,205,125,125.0,0.016,0.950412754578229
13531.0,205,2,99.87,1,7.909090909090909,20,2,5.9514631327021945,174,17,2,99.87,4.539545454545455,12.75,1.25,3.700635051386422,0.5739655172413793,2,2,161,366,161,161.0,0.012422360248447204,0.9657302481303127
13532.0,34,1,146.73,0,1.9545454545454546,25,1,4.0513314741312785,129,66,1,146.73,2.223181818181818,6.75,0.42,1.3413531160056928,1.1374418604651162,1,1,0,34,0,0.0,1.0,0.9495286306811025
13533.0,183,3,146.08,1,2.6933333333333334,9,1,2.217701106596243,202,61,3,146.08,1.9477333333333335,7.95,0.39,1.6859591650767545,0.7231683168316833,3,2,84,268,84,42.0,0.03571428571428571,0.7251537397359035
13534.0,2,25,832.0600000000001,0,10.003378378378379,25,1,5.47939023627896,2961,119,25,832.0600000000001,2.811013513513514,10.4,0.42,2.298390664633494,0.2810064167510976,22,12,355,358,355,14.791666666666666,0.07042253521126761,0.8522378939687741
13536.0,1,7,575.6800000000001,0,11.9438202247191,96,1,15.582374187633613,2126,91,7,575.6800000000001,3.234157303370787,12.5,0.29,2.675492376244386,0.27078080903104423,7,4,74,75,74,12.333333333333334,0.0945945945945946,0.8799249113598884
13538.0,43,7,186.91,0,7.0,10,3,2.6457513110645907,175,10,7,186.91,7.4764,8.25,5.95,0.703455044761213,1.0680571428571428,7,7,272,316,272,45.333333333333336,0.025735294117647058,4.388962316905773
13539.0,86,3,155.22,0,8.64864864864865,48,2,9.123279795897648,320,35,3,155.22,4.195135135135135,16.95,0.29,3.640726134548819,0.4850625,3,3,223,309,223,111.5,0.013452914798206279,0.9039824832376139
13544.0,40,2,244.78,0,1.435897435897436,8,1,1.254495744815252,112,76,2,244.78,3.1382051282051284,12.75,0.29,2.5319535825897246,2.1855357142857144,2,2,200,241,200,200.0,0.01,0.8885182250623211
13546.0,12,3,213.07,0,3.6804123711340204,24,1,2.9949484961924404,357,72,3,213.07,2.19659793814433,12.75,0.12,2.176548723800834,0.5968347338935575,3,3,188,201,188,94.0,0.015957446808510637,0.6915045633287299
13548.0,96,2,348.2,1,3.5447154471544717,86,1,8.814343779931948,436,114,2,348.2,2.830894308943089,12.75,0.12,2.6198629698022593,0.7986238532110091,2,2,147,244,147,147.0,0.013605442176870748,0.782044605709959
13549.0,26,7,180.14000000000001,0,8.980392156862745,32,1,6.018272828905089,458,37,7,180.14000000000001,3.5321568627450985,12.75,0.55,3.4568669709582345,0.39331877729257647,7,5,216,242,216,36.0,0.032407407407407406,0.7925201460490705
13551.0,319,1,30.6,1,3.0,3,3,0.0,12,4,1,30.6,7.65,12.75,5.95,3.4,2.5500000000000003,1,1,0,319,0,0.0,1.0,1.7386363636363635
13552.0,66,12,426.33,0,13.0,48,2,10.137937550497032,1417,82,12,426.33,3.9112844036697245,12.75,0.42,3.074708387532972,0.30086803105151727,12,7,249,316,249,22.636363636363637,0.04819277108433735,0.9598930847755236
13555.0,74,4,322.7,0,19.525925925925925,100,1,15.939638767058769,2636,128,4,322.7,2.3903703703703703,12.75,0.29,2.3928813604284023,0.12242033383915023,4,2,128,202,128,42.666666666666664,0.03125,0.7045251856577002
13557.0,28,2,50.23,0,16.058823529411764,48,4,9.403226965348322,546,31,2,50.23,1.4773529411764705,4.95,0.42,1.1934500759474467,0.091996336996337,2,2,252,281,252,252.0,0.007936507936507936,0.6735293213994566
13558.0,6,4,376.12,0,2.0,24,1,2.3016557187422806,338,123,4,376.12,2.225562130177515,12.75,0.19,1.930709485306523,1.1127810650887575,4,3,62,68,62,20.666666666666668,0.06451612903225806,0.7593936353417655
13560.0,7,1,95.57000000000001,0,1.96875,5,1,1.0620848334989004,63,32,1,95.57000000000001,2.9865625000000002,5.95,0.79,1.53059467543954,1.516984126984127,1,1,0,7,0,0.0,1.0,1.1801820848616393
13561.0,216,1,49.65,1,5.928571428571429,32,1,8.730708718384477,83,14,1,49.65,3.5464285714285713,12.75,0.29,3.6721856982181342,0.5981927710843373,1,1,0,216,0,0.0,1.0,0.7590512878760574
13562.0,82,3,314.65000000000003,0,9.231707317073171,48,2,7.203049389381675,757,50,3,314.65000000000003,3.83719512195122,8.25,0.29,2.628419829662599,0.4156538969616909,3,3,163,246,163,81.5,0.018404907975460124,1.0575389018056476
13563.0,84,2,417.13,0,4.26530612244898,32,1,6.738494856061704,209,49,2,417.13,8.512857142857143,165.0,0.19,25.87126720256792,1.9958373205741626,2,2,55,140,55,55.0,0.03636363636363636,0.3168014771571183
13564.0,144,3,845.8499999999999,1,7.851851851851852,72,1,10.4655519576264,636,68,3,845.8499999999999,10.442592592592591,550.64,0.36,60.852497191524066,1.3299528301886792,3,2,223,368,223,111.5,0.013452914798206279,0.16883057381268654
